mol,apol,ast_violation,ast_violation_ext,a_acc,a_aro,a_count,a_don,a_donacc,a_heavy,a_hyd,a_IC,a_ICM,a_nC,a_nCl,a_nF,a_nH,a_nN,a_nO,balabanJ,BCUT_PEOE_0,BCUT_PEOE_1,BCUT_PEOE_2,BCUT_PEOE_3,BCUT_SLOGP_0,BCUT_SLOGP_1,BCUT_SLOGP_2,BCUT_SLOGP_3,BCUT_SMR_0,BCUT_SMR_1,BCUT_SMR_2,BCUT_SMR_3,bpol,b_1rotN,b_1rotR,b_ar,b_count,b_double,b_heavy,b_max1len,b_rotN,b_rotR,b_single,chi0,chi0v,chi0v_C,chi0_C,chi1,chi1v,chi1v_C,chi1_C,chiral,density,diameter,GCUT_PEOE_0,GCUT_PEOE_1,GCUT_PEOE_2,GCUT_PEOE_3,GCUT_SLOGP_0,GCUT_SLOGP_1,GCUT_SLOGP_2,GCUT_SLOGP_3,GCUT_SMR_0,GCUT_SMR_1,GCUT_SMR_2,GCUT_SMR_3,h_ema,h_emd,h_emd_C,h_logD,h_logP,h_logS,h_log_pbo,h_mr,h_pavgQ,h_pKa,h_pKb,h_pstates,h_pstrain,Kier1,Kier2,Kier3,KierA1,KierA2,KierA3,KierFlex,lip_acc,lip_don,lip_violation,logP(o/w),logS,mr,nmol,opr_brigid,opr_nring,opr_nrot,opr_violation,PEOE_PC+,PEOE_PC-,PEOE_RPC+,PEOE_RPC-,PEOE_VSA+0,PEOE_VSA+1,PEOE_VSA+2,PEOE_VSA+3,PEOE_VSA+4,PEOE_VSA+5,PEOE_VSA+6,PEOE_VSA-0,PEOE_VSA-1,PEOE_VSA-2,PEOE_VSA-3,PEOE_VSA-4,PEOE_VSA-5,PEOE_VSA-6,PEOE_VSA_FHYD,PEOE_VSA_FNEG,PEOE_VSA_FPNEG,PEOE_VSA_FPOL,PEOE_VSA_FPOS,PEOE_VSA_FPPOS,PEOE_VSA_HYD,PEOE_VSA_NEG,PEOE_VSA_PNEG,PEOE_VSA_POL,PEOE_VSA_POS,PEOE_VSA_PPOS,petitjean,petitjeanSC,Q_VSA_FHYD,Q_VSA_FPOS,Q_VSA_HYD,Q_VSA_POS,radius,rings,rsynth,SlogP,SlogP_VSA0,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SMR,SMR_VSA0,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,TPSA,VAdjEq,VAdjMa,VDistEq,VDistMa,vdw_area,vdw_vol,vsa_acc,vsa_hyd,vsa_other,vsa_pol,Weight,weinerPath,weinerPol,zagreb,Label
Fc1c(C2N(CCOc3ccc(-c4n(Cc5ccncc5)c5c(n4)cccc5)cc3)C(=O)c3c(N2)cc(OC)cc3)cccc1,91.82679,3,4,5,33,75,1,6,45,34,117.47285,1.5663048,36,0,1,30,5,3,0.93276644,-2.6121485,-0.62935537,0.68563533,2.5734675,-2.6916537,-0.53774548,0.80591482,2.56934,-2.32372,-0.49966025,0.8543027,2.8578718,46.04921,9,0.17647059,34,81,1,51,3,9,0.17647059,46,30.752136,24.559889,20.668325,24.061903,22.084852,14.662387,10.100348,14.123724,1,0.79017633,21,-0.83533031,-0.43852687,0.070394702,2.824472,-0.95223743,-0.32758766,0.16445385,2.9217472,-0.50950265,-0.21592681,0.19305076,3.1124358,9.3832817,14.500202,12.604993,6.7385325,6.914773,-9.3155365,19.072716,17.252798,0.37429026,14,7.2365179,2.0679011,0.27535239,33.494808,15.693673,7.6086659,23.197365,10.771154,5.1886377,5.5524979,8,1,2,6.7189999,-8.7181597,17.207378,1,39,7,9,3,2.3688922,-2.3688922,0.10943034,0.13859679,259.56152,79.823242,60.810421,68.907463,0,12.949531,0,15.808495,0,0,5.6825762,23.273788,13.566921,5.0075121,0.89952582,0.11613546,0.076730609,0.10047416,0.88386452,0.023743551,490.59372,63.339291,41.848221,54.797752,482.05219,12.949531,0.47619048,0.90909094,1,1,545.39148,545.39148,11,7,0.71111113,7.3017001,21.999775,61.863998,9.1210184,39.365837,33.418941,35.383869,0,344.16461,3.5531414,46.643295,17.11132,23.862217,75.554352,9.1210184,23.596722,30.569267,352.80243,44.624619,35.383869,81.510002,0.28796819,6.6724253,4.1486149,10.680847,545.39148,720.63153,29.939585,474.43866,35.330658,35.622162,599.66602,8236,78,246,1
Fc1c(C2N(CCOc3ccc(-c4n(Cc5ccncc5)c5c(n4)cccc5)cc3)C(=O)c3c(N2)ccc(F)c3)cccc1,87.821411,3,4,4,33,71,1,5,44,34,113.11554,1.5931766,35,0,2,27,5,2,0.9340803,-2.6115019,-0.63548267,0.69492352,2.5733931,-2.6918163,-0.53790921,0.80591482,2.5620508,-2.3235166,-0.49976113,0.85430676,2.85693,42.056587,8,0.16,34,77,1,50,3,8,0.16,42,30.045031,23.529606,19.668325,23.061903,21.546846,14.238997,10.100348,14.123724,1,0.80341971,19,-0.83533025,-0.42954719,0.076811589,2.8051229,-0.95224351,-0.30600354,0.18146504,2.8999958,-0.50948834,-0.21599206,0.19305076,3.0927706,8.8290339,13.733772,11.813322,6.8949161,7.0711403,-9.3640738,19.004665,16.649342,0.37426081,14,7.2365718,2.067867,0.27532488,32.5424,15.047014,7.3792472,22.232096,10.181355,4.9597964,5.144383,7,1,2,6.9159999,-8.96276,16.59672,1,39,7,8,3,2.2454715,-2.2454715,0.11547633,0.14621466,259.56152,71.364723,69.831268,33.249039,0,12.949531,0,15.808495,0,0,5.6825762,35.182423,13.566921,2.503756,0.87646222,0.13997331,0.098620504,0.12353781,0.86002666,0.024917306,455.49762,72.744171,51.253101,64.202629,446.95609,12.949531,0.47368422,0.89999998,1,1,519.70026,519.70026,10,7,0.70454544,7.4322,10.999887,61.863998,18.242037,39.365837,33.418941,0,0,344.16461,3.5531414,56.359982,16.45192,23.862217,79.51458,18.242037,18.353294,30.569267,352.80243,44.624619,0,72.279999,0.29337725,6.643856,4.0955858,10.617059,519.70026,697.53577,27.435829,451.25119,35.330658,33.118404,587.63,7713,76,242,1
Fc1c(C2N(C(=O)c3c(N2CC2CCCC2)ccc(F)c3)C2CCN(CCCn3c(-c4ccccc4)ncc3)CC2)cccc1,99.874512,2,3,3,23,86,0,3,45,36,126.63972,1.4725549,37,0,2,41,5,1,1.0141319,-2.8224351,-0.62733209,0.66112125,2.7769628,-2.8673692,-0.51027811,0.79334009,2.8776345,-2.5486665,-0.46792123,0.83729243,3.045368,57.425488,9,0.17647059,23,92,1,51,4,9,0.17647059,68,30.752136,25.700481,22.300236,24.73563,22.063683,16.487967,12.139318,14.973894,1,0.77971911,19,-0.85995495,-0.3848488,0.06193579,3.1915267,-0.95828086,-0.26377574,0.16342491,3.2440398,-0.53408509,-0.21069789,0.18600409,3.4464085,8.194025,11.366741,11.366741,5.1118255,7.2002172,-9.1493034,13.504397,17.488646,1.6997824,14,5.3661728,2.036484,2.9872022,33.494808,15.693673,7.6086659,25.545822,11.891088,5.7382884,6.7503915,6,0,2,7.7010002,-9.0292797,17.475864,1,39,7,12,4,2.0179598,-2.0179598,0.12839606,0.1537223,297.87808,110.40562,69.831268,11.190562,0,12.949531,0,15.808495,0,0,0,29.499847,13.566921,0,0.90017241,0.10492262,0.076750033,0.09982761,0.89507741,0.023077583,505.11401,58.875263,43.066769,56.0163,502.25507,12.949531,0.47368422,0.89999998,1,1,561.13031,561.13031,10,7,0.91111112,7.8961,3.1243138,30.192034,22.224005,73.758316,34.644161,0,0,251.66042,135.63197,51.11655,17.307249,23.862217,54.853477,25.777145,13.90626,8.2702427,396.66534,79.017097,0,44.610001,0.28796819,6.6724253,4.0360537,10.691317,561.13031,729.02789,19.249496,506.55017,35.330658,19.249496,609.76501,7694,76,246,1
Fc1c(C2N(C(=O)c3c(N2C)ccc(F)c3)C2CCN(CCCn3c(-c4ccccc4)ncc3)CC2)cccc1,85.740166,2,3,3,23,73,0,3,40,31,111.78255,1.5312678,32,0,2,33,5,1,1.0536016,-2.8194046,-0.63172781,0.67673361,2.7506928,-2.8648908,-0.51051641,0.80591482,2.7328386,-2.5464518,-0.47271854,0.85429859,3.0186601,48.679832,7,0.15555556,23,78,1,45,4,7,0.15555556,54,27.639254,22.587597,19.187351,21.622746,19.508039,13.894208,9.4145727,12.249149,1,0.7889415,18,-0.85996211,-0.38809913,0.063986547,3.0427127,-0.95805043,-0.26386139,0.16445385,3.0844555,-0.52282429,-0.20037268,0.19305076,3.3009512,8.1830635,11.103327,11.103327,3.8430338,5.9316549,-7.9556313,13.504415,15.38655,1.6997976,14,5.3659511,2.0363755,2.9875238,30.044445,13.749023,6.5960493,22.098082,10.027467,4.7823462,5.5396948,6,0,2,5.9980001,-7.3701301,15.345859,1,34,6,9,3,2.0165155,-2.0165155,0.12848803,0.15383241,232.43556,124.00558,69.831268,11.190562,0,12.949531,0,15.808495,0,0,0,29.499847,13.566921,0,0.89001054,0.11560314,0.084562741,0.10998949,0.88439685,0.025426747,453.27145,58.875263,43.066769,56.0163,450.41251,12.949531,0.5,1,1,1,509.28775,509.28775,9,6,0.89999998,6.3357,3.1243138,30.192034,22.224005,55.318733,30.233366,32.897186,0,251.66042,60.15836,51.11655,15.21715,23.862217,54.853477,21.36635,13.90626,8.2702427,321.19171,60.577518,32.897186,44.610001,0.31237534,6.4918532,3.99296,10.334391,509.28775,644.38489,19.249496,454.70761,35.330658,19.249496,541.646,5829,70,218,1
Fc1c(C2N(c3ccc(OCCn4c(-c5ccccc5)ncc4)cc3)C(=O)c3c(N2)cccc3)cccc1,77.790825,2,3,3,29,63,1,4,38,29,96.892143,1.5379705,31,0,1,25,4,2,1.0202601,-2.5387244,-0.64183319,0.70132506,2.5043204,-2.5560672,-0.52593738,0.81642276,2.5587218,-2.2088451,-0.49966025,0.85431087,2.8274512,37.347176,7,0.1627907,29,68,1,43,3,7,0.1627907,38,25.898766,20.49732,17.46122,20.622746,18.686674,12.418592,9.0087595,12.749149,1,0.78209478,18,-0.8448416,-0.39383438,0.081577547,2.7478566,-0.95359653,-0.27269542,0.17506108,2.860558,-0.50707674,-0.21592681,0.19312553,3.0466042,6.4226875,11.470918,9.5165033,6.2523284,6.716177,-8.354475,16.827482,14.676864,0.69418108,14,6.6439915,1.8509783,0.70631343,28.135208,13.32,6.4285712,19.051771,8.9166508,4.2689323,4.4704733,6,1,2,6.178,-8.1664,14.631774,1,34,6,7,3,1.7783362,-1.7783362,0.14788145,0.18461564,257.353,44.365669,60.810421,33.249039,0,12.949531,0,15.808495,0,0,5.6825762,17.591211,13.566921,2.503756,0.89951849,0.11889473,0.072565846,0.1004815,0.88110524,0.027915655,417.2692,55.152958,33.661888,46.61142,408.72766,12.949531,0.5,1,1,1,463.88062,463.88062,9,6,0.89473683,6.9011998,14.124202,41.954155,9.1210184,20.926258,30.233366,0,0,339.87634,3.5531414,44.156616,14.59312,23.862217,44.644623,12.245332,15.167719,29.037741,352.80243,26.185041,0,59.389999,0.325683,6.4262648,3.983629,10.180998,463.88062,612.92444,21.753254,401.11414,35.330658,27.435829,504.565,5199,64,206,1
O=C(C=C)N1CCN(c2nc(OC[C@H]3N(C)CCC3)nc3c2CCN(c2c4c(cc(O)c2)cccc4)C3)CC1,85.810547,3,4,5,16,75,1,6,39,27,113.57272,1.514303,30,0,0,36,6,3,1.1420089,-2.7184918,-0.61062044,0.60675621,2.7289741,-2.8573215,-0.53173578,0.69257575,2.7181854,-2.4279704,-0.41783616,0.78986955,2.9872394,52.789452,7,0.15909091,17,80,2,44,2,7,0.15909091,61,26.932146,22.551075,18.604084,20.501425,18.995535,13.857362,8.4525776,10.531171,1,0.78742695,16,-0.85919255,-0.41996777,0.057019953,2.9826021,-0.98745579,-0.36121497,0.12555958,3.0331798,-0.52677262,-0.20290352,0.20947585,3.2538953,11.769876,13.597722,11.843724,1.6073484,3.115587,-6.1706948,11.184998,15.117806,0.96768606,9.5309792,5.5310669,1.1760917,2.0969143,29.088842,13.10708,6.5065398,22.336903,9.9904652,4.9330902,5.7219501,9,1,1,2.891,-5.8884802,14.939615,1,33,6,10,3,2.2220361,-2.2220361,0.12184661,0.14106552,185.01007,103.70607,121.14661,22.058474,0,30.390074,0,0,0,0,19.249496,5.6825762,16.070677,0,0.89640003,0.081465535,0.043220039,0.10359998,0.91853446,0.060379941,451.17072,41.00275,21.753254,52.143326,462.31131,30.390074,0.5,1,1,1,503.31406,503.31406,8,6,0.46153846,3.47207,42.633743,45.078472,27.844185,131.56372,5.9423227,51.765594,0,128.64822,37.736813,65.254242,15.27408,23.862217,76.204803,6.2486277,19.553493,10.230597,198.54709,136.82251,64.997978,85.269997,0.31887728,6.4594316,3.7968261,10.305682,503.31406,625.28845,24.932074,420.73065,44.084393,38.498993,528.65698,5082,67,214,1
O=C(C=C)N1CCN(c2nc(OC[C@H]3N(C)CCC3)nc3c2CCN(c2c4c(cc(O)c2)cccc4)C3)CC1,85.810547,3,4,5,16,75,1,6,39,27,113.57272,1.514303,30,0,0,36,6,3,1.1420089,-2.7184918,-0.61062044,0.60675621,2.7289741,-2.8573215,-0.53173578,0.69257575,2.7181854,-2.4279704,-0.41783616,0.78986955,2.9872394,52.789452,7,0.15909091,17,80,2,44,2,7,0.15909091,61,26.932146,22.551075,18.604084,20.501425,18.995535,13.857362,8.4525776,10.531171,1,0.78742695,16,-0.85919255,-0.41996777,0.057019953,2.9826021,-0.98745579,-0.36121497,0.12555958,3.0331798,-0.52677262,-0.20290352,0.20947585,3.2538953,11.769876,13.597722,11.843724,1.6073484,3.115587,-6.1706948,11.184998,15.117806,0.96768606,9.5309792,5.5310669,1.1760917,2.0969143,29.088842,13.10708,6.5065398,22.336903,9.9904652,4.9330902,5.7219501,9,1,1,2.891,-5.8884802,14.939615,1,33,6,10,3,2.2220361,-2.2220361,0.12184661,0.14106552,185.01007,103.70607,121.14661,22.058474,0,30.390074,0,0,0,0,19.249496,5.6825762,16.070677,0,0.89640003,0.081465535,0.043220039,0.10359998,0.91853446,0.060379941,451.17072,41.00275,21.753254,52.143326,462.31131,30.390074,0.5,1,1,1,503.31406,503.31406,8,6,0.46153846,3.47207,42.633743,45.078472,27.844185,131.56372,5.9423227,51.765594,0,128.64822,37.736813,65.254242,15.27408,23.862217,76.204803,6.2486277,19.553493,10.230597,198.54709,136.82251,64.997978,85.269997,0.31887728,6.4594316,3.7968261,10.305682,503.31406,625.28845,24.932074,420.73065,44.084393,38.498993,528.65698,5082,67,214,1
O=C(C=C)N1CCN(c2nc(O[C@H](CN(C)C)C)nc3c2CCN(c2c4c(cc(O)c2)cccc4)C3)CC1,84.050545,3,4,5,16,74,1,6,38,26,112.23614,1.5167046,29,0,0,36,6,3,1.2829969,-2.7186127,-0.57340014,0.58728516,2.650656,-2.8573425,-0.48465487,0.6400584,2.6167972,-2.428159,-0.39862841,0.74922633,2.9357693,52.789452,8,0.19047619,17,78,2,42,4,8,0.19047619,59,26.810825,22.429754,18.482763,20.380104,18.316902,13.162506,7.6216798,9.7002735,1,0.78138071,16,-0.85842472,-0.40653196,0.048839852,2.9616313,-0.98743784,-0.34559521,0.098798402,3.0152984,-0.51948464,-0.18862654,0.19167788,3.2356448,11.785715,13.516333,11.76234,1.6117289,3.3933954,-6.1206388,11.185049,14.833258,0.98191404,9.5681219,5.2825427,1.1155407,2.4804132,29.490931,13.32,7.0875001,22.478546,10.073524,5.3307724,5.9588995,9,1,1,2.7,-5.6633101,14.654274,1,28,5,10,3,2.2222884,-2.2222884,0.12179928,0.1410495,182.80153,110.60648,149.90463,0,0,30.390074,0,0,0,0,19.249496,5.6825762,13.566921,2.503756,0.89869291,0.079662547,0.042263497,0.10130712,0.92033744,0.05904362,462.56213,41.00275,21.753254,52.143326,473.70273,30.390074,0.5,1,1,1,514.70544,514.70544,8,5,0.36842105,3.32797,42.633743,45.078472,30.330866,110.63747,5.9423227,84.662781,0,128.64822,0,98.580254,15.02378,23.862217,76.204803,6.2486277,22.040173,10.230597,160.81027,115.89626,131.22118,85.269997,0.32014427,6.3923173,3.7812443,10.23006,514.70544,614.75537,24.932074,432.12207,44.084393,38.498993,516.646,4720,65,204,1
O=C(C=C)N1CCN(c2nc(OCCCN(C)C)nc3c2CCN(c2c4c(cc(O)c2)cccc4)C3)CC1,84.050545,3,4,5,16,74,1,6,38,26,112.23614,1.5167046,29,0,0,36,6,3,1.2520778,-2.7184954,-0.57818359,0.58731401,2.6504028,-2.8573039,-0.48751235,0.64030564,2.6166558,-2.4279845,-0.40527084,0.74927729,2.9355979,52.789452,9,0.21428572,17,78,2,42,5,9,0.21428572,59,26.64769,22.266619,18.319626,20.216969,18.423056,13.22988,7.6360812,9.7146749,0,0.78138071,16,-0.86350983,-0.40892637,0.049720354,2.9422152,-0.98737639,-0.34528989,0.099508926,3.0003791,-0.52096468,-0.18868269,0.19173074,3.2177234,11.804705,13.57216,11.818169,1.0082526,3.3713317,-6.0862641,11.185065,14.83326,0.99435204,9.7684555,4.834559,1.0560923,3.3631272,29.490931,13.775352,7.2680659,22.478546,10.417893,5.4665828,6.1626081,9,1,1,2.6800001,-5.5378699,14.683382,1,28,5,11,4,2.2231505,-2.2231505,0.12176672,0.14099482,153.39308,146.71448,121.14661,22.058474,0,30.390074,0,0,0,0,19.249496,5.6825762,16.070677,0,0.89869291,0.079662547,0.042263497,0.10130712,0.92033744,0.05904362,462.56213,41.00275,21.753254,52.143326,473.70273,30.390074,0.4375,0.77777779,1,1,514.70544,514.70544,9,5,0.47368422,3.3295701,42.633743,45.078472,23.862217,131.56372,5.9423227,84.662781,0,128.64822,18.868406,65.254242,15.02598,23.862217,76.204803,6.2486277,15.571524,10.230597,179.67868,136.82251,97.895172,85.269997,0.32014427,6.3923173,3.821655,10.224079,514.70544,614.75537,24.932074,432.12207,44.084393,38.498993,516.646,4848,64,202,1
O=C(C=C)N1CCN(c2nc(OCCN(C)C)nc3c2CCN(c2c4c(cc(O)c2)cccc4)C3)CC1,80.956963,2,3,5,16,71,1,6,37,25,108.78771,1.5322212,28,0,0,34,6,3,1.2638704,-2.7184691,-0.5782038,0.58731478,2.6503448,-2.8573179,-0.48764884,0.64030772,2.6161623,-2.4279246,-0.40534925,0.74927908,2.9355676,50.603039,8,0.19512194,17,75,2,41,4,8,0.19512194,56,25.940582,21.559511,17.61252,19.509861,17.923056,12.72988,7.1360812,9.2146749,0,0.78551674,16,-0.85871994,-0.4111166,0.049741779,2.9309847,-0.98743713,-0.34572163,0.099509031,2.9875491,-0.51708359,-0.18869166,0.19172907,3.20804,11.755735,13.419073,11.665076,1.5717269,3.1557922,-5.8788161,11.185004,14.378866,0.97219336,9.5385799,5.4652181,1.1571544,2.194972,28.525877,13.109393,6.8402367,21.573282,9.8322945,5.0996718,5.7328343,9,1,1,2.2379999,-5.3361001,14.213352,1,28,5,10,3,2.2196226,-2.2196226,0.12197935,0.1412189,153.39308,110.60648,141.44612,22.058474,0,30.390074,0,0,0,0,19.249496,5.6825762,16.070677,0,0.89548278,0.082186811,0.043602698,0.10451722,0.91781318,0.060914528,446.75363,41.00275,21.753254,52.143326,457.89423,30.390074,0.5,1,1,1,498.89697,498.89697,8,5,0.43243244,2.9394701,42.633743,45.078472,23.862217,131.56372,5.9423227,84.662781,0,128.64822,0,65.254242,14.56428,23.862217,76.204803,6.2486277,15.571524,10.230597,160.81027,136.82251,97.895172,85.269997,0.32703882,6.3575521,3.7841241,10.147492,498.89697,596.22791,24.932074,416.3136,44.084393,38.498993,502.61899,4448,63,198,1
O=C(C=C)N1CCN(c2ncnc3c2CCN(c2c4c(cc(O)c2)cccc4)C3)CC1,66.013824,2,3,4,16,56,1,5,31,21,85.466728,1.5261916,24,0,0,25,5,2,1.2046738,-2.7185991,-0.61803323,0.62684965,2.6494985,-2.857353,-0.54437155,0.71042597,2.6135166,-2.4277301,-0.42165202,0.82251853,2.9350784,36.868176,4,0.11428571,17,60,2,35,0,4,0.11428571,41,21.371668,17.367186,14.275657,16.225405,15.135362,10.595611,6.6360812,8.7146749,0,0.78608948,16,-0.84241062,-0.42109886,0.060711246,2.8435051,-0.9873485,-0.3518703,0.13292493,2.9113364,-0.50534219,-0.21199131,0.21558738,3.1283643,8.8410625,11.559457,9.8056622,2.9265549,2.9465177,-5.2379656,10.975669,12.021188,0.047206063,9.4917841,8.275013,1.2499176,0.032769416,22.775511,10.092,4.8000002,16.245628,7.1111069,3.3520024,3.7265937,7,1,0,2.0380001,-4.7860899,11.877577,1,28,5,6,1,1.6905828,-1.6905828,0.15215273,0.18541104,153.39308,42.807552,121.14661,24.790518,0,12.949531,0,0,0,0,13.566921,11.365152,13.566921,0,0.90375274,0.097815894,0.063345887,0.096247263,0.90218413,0.032901376,355.70468,38.498993,24.932074,37.881603,355.08728,12.949531,0.5,1,1,1,393.5863,393.5863,8,5,0.3548387,2.9990699,31.633854,41.954155,23.862217,92.197891,5.9423227,18.868406,0,145.43375,0,60.868469,12.15938,23.862217,62.080601,6.2486277,11.185751,10.230597,177.59581,97.456673,32.100792,72.800003,0.37643659,6.129283,3.7271147,9.5955172,393.5863,496.50455,24.932074,306.15668,48.930611,38.498993,415.49698,2818,55,170,1
Fc1c(N2Cc3ncnc(N4CCN(C(=O)C=C)CC4)c3CC2)cc(O)cc1,57.530445,2,3,4,12,50,1,5,28,18,84.037109,1.6807423,20,0,1,22,5,2,1.342407,-2.7185018,-0.60741943,0.62677026,2.6496899,-2.8573582,-0.53472608,0.68558908,2.6071379,-2.4277644,-0.43922159,0.79234141,2.9349015,34.791553,4,0.12903225,12,53,2,31,1,4,0.12903225,39,19.672998,15.5131,12.043606,13.526733,13.562881,9.290576,5.1420641,6.5648446,0,0.82764208,15,-0.84241015,-0.41723853,0.057446022,2.7820117,-0.98734778,-0.35923052,0.12432315,2.810452,-0.5053404,-0.21400879,0.2066036,3.0513349,9.311758,11.459499,9.6788816,1.8534442,1.8727105,-4.1276407,8.8540869,10.468435,0.046243865,9.7002144,8.2952175,1.2327859,0.030666271,21.240376,9.4276857,4.6944447,15.415695,6.7547855,3.332747,3.7189183,7,1,0,0.93199998,-3.2031901,10.33789,1,23,4,6,0,1.8919126,-1.8919126,0.13596123,0.16568032,94.850967,49.507103,121.14661,33.811363,0,12.949531,0,0,0,0,13.566921,23.273788,13.566921,0,0.86271322,0.13898912,0.10158101,0.13728678,0.86101091,0.035705782,312.88297,50.407631,36.84071,49.790241,312.26556,12.949531,0.46666667,0.875,1,1,362.67322,362.67322,8,4,0.39285713,1.98497,31.633854,41.954155,32.983234,92.197891,5.9423227,18.868406,0,87.358269,0,75.828583,10.40458,23.862217,77.04071,15.369646,11.185751,5.0846677,124.66625,97.456673,32.100792,72.800003,0.39893496,5.9541965,3.6440272,9.2973118,362.67322,436.48215,24.932074,275.24359,48.930611,38.498993,383.427,2164,48,150,1
O=C(C=C)N1CCN(c2nc(OC[C@H]3N(C)CCC3)nc3c2CCN(c2c4c(cc(O)c2)cccc4)C3)CC1,85.810547,3,4,5,16,75,1,6,39,27,113.57272,1.514303,30,0,0,36,6,3,1.1420089,-2.7184918,-0.61062044,0.60675621,2.7289741,-2.8573215,-0.53173578,0.69257575,2.7181854,-2.4279704,-0.41783616,0.78986955,2.9872394,52.789452,7,0.15909091,17,80,2,44,2,7,0.15909091,61,26.932146,22.551075,18.604084,20.501425,18.995535,13.857362,8.4525776,10.531171,1,0.78742695,16,-0.85919255,-0.41996777,0.057019953,2.9826021,-0.98745579,-0.36121497,0.12555958,3.0331798,-0.52677262,-0.20290352,0.20947585,3.2538953,11.769876,13.597722,11.843724,1.6073484,3.115587,-6.1706948,11.184998,15.117806,0.96768606,9.5309792,5.5310669,1.1760917,2.0969143,29.088842,13.10708,6.5065398,22.336903,9.9904652,4.9330902,5.7219501,9,1,1,2.891,-5.8884802,14.939615,1,33,6,10,3,2.2220361,-2.2220361,0.12184661,0.14106552,185.01007,103.70607,121.14661,22.058474,0,30.390074,0,0,0,0,19.249496,5.6825762,16.070677,0,0.89640003,0.081465535,0.043220039,0.10359998,0.91853446,0.060379941,451.17072,41.00275,21.753254,52.143326,462.31131,30.390074,0.5,1,1,1,503.31406,503.31406,8,6,0.46153846,3.47207,42.633743,45.078472,27.844185,131.56372,5.9423227,51.765594,0,128.64822,37.736813,65.254242,15.27408,23.862217,76.204803,6.2486277,19.553493,10.230597,198.54709,136.82251,64.997978,85.269997,0.31887728,6.4594316,3.7968261,10.305682,503.31406,625.28845,24.932074,420.73065,44.084393,38.498993,528.65698,5082,67,214,1
O=C(C=C)N1CCN(c2ncnc3c2CCN(c2c4c(ccc2)cccc4)C3)CC1,65.211823,2,3,3,16,55,0,3,30,21,80.229637,1.4587207,24,0,0,25,5,1,1.191134,-2.7186162,-0.60615754,0.60522634,2.649457,-2.8573534,-0.55678308,0.7098031,2.6101768,-2.4277291,-0.41977546,0.76263595,2.9350493,36.868176,4,0.11764706,17,59,2,34,0,4,0.11764706,40,20.501425,16.997322,14.353006,16.35516,14.741515,10.46132,6.7253976,8.8981781,0,0.76477242,16,-0.84241033,-0.41902873,0.061880857,2.8339822,-0.9873482,-0.33383486,0.12845901,2.8951347,-0.5053373,-0.21613725,0.21956797,3.1195211,7.9703555,9.7640104,9.7640104,3.4074447,3.4276106,-5.5331597,10.788951,11.81602,0.050891291,14,8.2706728,1.2247134,0.031138837,21.82526,9.8680553,4.5778546,15.378691,6.8625255,3.1540122,3.5178885,6,0,0,2.2720001,-5.1480398,11.720267,1,28,5,6,1,1.5007164,-1.5007164,0.17140266,0.2088687,169.20158,42.807552,112.6881,24.790518,0,12.949531,0,0,0,0,0,11.365152,13.566921,0,0.90220803,0.064362533,0.064362533,0.097791955,0.93563747,0.033429418,349.48773,24.932074,24.932074,37.881603,362.43726,12.949531,0.5,1,1,1,387.36935,387.36935,8,5,0.73333335,3.2934699,6.2486277,41.954155,23.862217,92.197891,5.9423227,18.868406,0,163.07693,0,55.625038,11.9929,23.862217,36.695374,6.2486277,5.9423227,10.230597,195.23898,97.456673,32.100792,52.57,0.38632196,6.0874629,3.7129986,9.4966154,387.36935,489.42404,24.932074,313.50665,48.930611,24.932074,399.49799,2599,53,164,1
