apol,ast_fraglike,ast_fraglike_ext,ast_violation,ast_violation_ext,a_acc,a_aro,a_count,a_don,a_donacc,a_heavy,a_hyd,a_IC,a_ICM,a_nC,a_nH,a_nN,a_nO,a_nS,balabanJ,BCUT_PEOE_0,BCUT_PEOE_1,BCUT_PEOE_2,BCUT_PEOE_3,BCUT_SLOGP_0,BCUT_SLOGP_1,BCUT_SLOGP_2,BCUT_SLOGP_3,BCUT_SMR_0,BCUT_SMR_1,BCUT_SMR_2,BCUT_SMR_3,bpol,b_1rotN,b_1rotR,b_ar,b_count,b_double,b_heavy,b_max1len,b_rotN,b_rotR,b_single,chi0,chi0v,chi0v_C,chi0_C,chi1,chi1v,chi1v_C,chi1_C,density,diameter,GCUT_PEOE_0,GCUT_PEOE_1,GCUT_PEOE_2,GCUT_PEOE_3,GCUT_SLOGP_0,GCUT_SLOGP_1,GCUT_SLOGP_2,GCUT_SLOGP_3,GCUT_SMR_0,GCUT_SMR_1,GCUT_SMR_2,GCUT_SMR_3,h_ema,h_emd,h_emd_C,h_logD,h_logP,h_logS,h_log_pbo,h_mr,h_pavgQ,h_pKa,h_pKb,h_pstates,h_pstrain,Kier1,Kier2,Kier3,KierA1,KierA2,KierA3,KierFlex,lip_acc,lip_don,lip_druglike,lip_violation,logP(o/w),logS,mr,mutagenic,nmol,opr_brigid,opr_leadlike,opr_nring,opr_nrot,opr_violation,PC+,PC-,PEOE_PC+,PEOE_PC-,PEOE_RPC+,PEOE_RPC-,PEOE_VSA+0,PEOE_VSA+1,PEOE_VSA+2,PEOE_VSA+3,PEOE_VSA+4,PEOE_VSA+5,PEOE_VSA-0,PEOE_VSA-1,PEOE_VSA-3,PEOE_VSA-4,PEOE_VSA-5,PEOE_VSA-6,PEOE_VSA_FHYD,PEOE_VSA_FNEG,PEOE_VSA_FPNEG,PEOE_VSA_FPOL,PEOE_VSA_FPOS,PEOE_VSA_FPPOS,PEOE_VSA_HYD,PEOE_VSA_NEG,PEOE_VSA_PNEG,PEOE_VSA_POL,PEOE_VSA_POS,PEOE_VSA_PPOS,petitjean,petitjeanSC,Q_PC+,Q_PC-,Q_RPC+,Q_RPC-,Q_VSA_FHYD,Q_VSA_FNEG,Q_VSA_FPNEG,Q_VSA_FPOL,Q_VSA_FPOS,Q_VSA_FPPOS,Q_VSA_HYD,Q_VSA_NEG,Q_VSA_PNEG,Q_VSA_POL,Q_VSA_POS,Q_VSA_PPOS,radius,rings,RPC+,RPC-,rsynth,SlogP,SlogP_VSA0,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA9,SMR,SMR_VSA0,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,TPSA,VAdjEq,VAdjMa,VDistEq,VDistMa,vdw_area,vdw_vol,vsa_acc,vsa_don,vsa_hyd,vsa_other,vsa_pol,Weight,weinerPath,weinerPol,zagreb
51.425514,0,0,2,3,3,17,38,1,4,26,18,68.936188,1.8141102,19,12,3,2,1,1.1642878,-2.2577534,-0.62240177,0.69465512,2.299902,-2.2452941,-0.51680702,0.80607176,2.3976722,-1.9380133,-0.47244632,0.92339855,2.6167259,20.672483,4,0.13793103,17,41,3,29,1,4,0.13793103,21,17.93251,14.920415,10.350853,12.396976,12.70351,8.9741383,5.2647429,7.5075679,0.83043569,16,-0.7890259,-0.41151845,0.082647443,2.3349538,-0.9139604,-0.29753792,0.24674271,2.4753859,-0.40427521,-0.21124607,0.33207822,2.6616154,6.671454,7.360116,4.7002697,4.9977264,5.2869639,-6.7096419,12.64183,10.364963,0.17962377,13.794139,7.6596494,2.9537592,1.9014305,19.322235,9,4.716269,14.722516,6.7775731,3.5219381,3.837805,5,1,1,1,6.197,-6.7406902,10.388079,0,1,23,1,4,4,1,3.868,-3.868,1.7803159,-1.7803159,0.11178964,0.17716265,4.5197463,114.91182,0,36.83815,0,0,51.228157,92.832527,3.8753545,15.103616,13.566921,2.503756,0.90704787,0.53405184,0.09295214,0.09295214,0.46594816,0,304.20575,179.11034,31.174294,31.174294,156.26971,0,0.5,1,3.868,-3.868,0.12125129,0.14736298,0.76284826,0.64156258,0.097041823,0.23715174,0.35843742,0.14010993,255.84409,215.1673,32.545891,79.535965,120.21275,46.990074,8,4,0.12125129,0.14736298,0.73076922,5.0204,10.999887,40.36137,17.214357,0,27.047791,19.848583,3.5006065,182.60484,76.170509,10.41582,23.862217,44.448425,0,15.115185,24.331297,176.66252,5.6876111,87.640686,63.580002,0.42228913,5.8579812,3.7399619,9.0548344,335.38004,459.81042,28.670536,9.4210396,241.95699,44.428406,38.091576,381.84299,1974,39,138
51.425514,0,0,2,3,3,17,38,1,4,26,18,68.936188,1.8141102,19,12,3,2,1,1.1741676,-2.2577505,-0.63605809,0.6857875,2.2999063,-2.2452929,-0.49030697,0.88238043,2.399642,-1.9380127,-0.44844297,0.97281307,2.616745,20.672483,4,0.13793103,17,41,3,29,1,4,0.13793103,21,17.93251,14.920415,10.350853,12.396976,12.70351,8.9741383,5.2647429,7.5075679,0.83043569,15,-0.78903943,-0.41761962,0.084001034,2.3351574,-0.91396046,-0.29153419,0.26073363,2.4767532,-0.40427834,-0.20133163,0.37864989,2.6622744,6.6529684,7.2799153,4.6119103,5.0567985,5.3156366,-6.7278986,12.642164,10.365007,0.13079633,13.743164,7.822526,2.6076775,1.8660331,19.322235,9,4.716269,14.722516,6.7775731,3.5219381,3.837805,5,1,1,1,6.2340002,-6.7406902,10.388079,0,1,23,1,4,4,1,3.868,-3.868,1.7817407,-1.7817407,0.11170024,0.17702098,6.7282863,114.91182,0,36.83815,0,0,49.019615,92.832527,3.8753545,15.103616,13.566921,2.503756,0.90704787,0.52746665,0.09295214,0.09295214,0.47253335,0,304.20575,176.90179,31.174294,31.174294,158.47826,0,0.46666667,0.875,3.868,-3.868,0.12125129,0.14736298,0.76284826,0.64156258,0.097041823,0.23715174,0.35843742,0.14010993,255.84409,215.1673,32.545891,79.535965,120.21275,46.990074,8,4,0.12125129,0.14736298,0.46153846,5.0204,10.999887,40.36137,17.214357,0,27.047791,19.848583,3.5006065,182.60484,76.170509,10.41582,23.862217,44.448425,0,15.115185,24.331297,176.66252,5.6876111,87.640686,63.580002,0.42228913,5.8579812,3.7092421,9.0586443,335.38004,459.81042,28.670536,9.4210396,241.95699,44.428406,38.091576,381.84299,1955,39,138
51.949516,0,0,2,3,3,17,40,1,4,28,18,73.14695,1.8286737,19,12,4,4,1,1.1747489,-2.2577281,-0.58348554,0.6874668,2.3000908,-2.2452989,-0.48402894,0.80368358,2.4087522,-1.9380288,-0.44763884,0.94809318,2.6168118,21.508484,5,0.16129032,17,43,4,31,1,5,0.16129032,22,19.509861,15.050232,10.350853,12.396976,13.614194,8.9959469,5.2647429,7.5075679,0.83888727,16,-0.78899795,-0.42262843,0.095052399,2.3673992,-0.91396266,-0.3143768,0.21006805,2.4972165,-0.49121335,-0.20167534,0.31414872,2.6802073,9.2664003,8.6461849,5.9669557,4.418808,4.6442761,-6.5170727,13.60591,10.612079,0.077207252,13.728252,8.077446,2.0911362,1.9087625,21.240376,9.8712816,5.2016006,15.002879,6.8752499,3.5867703,3.6838765,8,1,1,0,5.5770001,-6.7966299,10.40354,1,1,23,1,4,5,0,4.7309999,-4.7309999,2.1319296,-2.1319296,0.12746722,0.14794366,26.718348,118.93985,0,36.83815,0,6.6995511,24.509808,63.25058,3.8753545,15.103616,47.497971,2.503756,0.79243362,0.45309144,0.1882,0.2075664,0.54690856,0.019366391,274.13208,156.74109,65.105339,71.804893,189.19591,6.6995511,0.5,1,4.7309999,-4.7309999,0.19171423,0.12048193,0.66035712,0.634556,0.19216488,0.33964291,0.365444,0.14747803,228.44194,219.51639,66.476936,117.49505,126.42059,51.018105,8,4,0.19171423,0.12048193,0.75,4.2751999,10.999887,47.446987,17.214357,50.935009,27.047791,19.848583,0,182.60484,39.77861,10.58026,30.947832,44.448425,50.935009,11.614578,27.088045,176.66252,5.6876111,48.492046,109.4,0.39893496,5.9541965,3.8021967,9.2746067,345.93698,467.75653,28.670536,9.4210396,218.58289,78.359451,38.091576,392.39499,2413,43,148
52.105515,0,0,3,4,4,17,39,1,5,27,17,66.672577,1.7095532,20,12,4,2,1,1.1536086,-2.2577519,-0.67225718,0.70262176,2.2999086,-2.2452981,-0.57267123,0.80483568,2.3888423,-1.9380151,-0.48162189,0.90777057,2.616715,20.912483,4,0.13333334,17,42,3,30,1,5,0.16666667,21,18.639618,14.733735,10.850853,13.104083,13.241515,8.8807983,5.5147429,7.9158163,0.79356539,17,-0.78901964,-0.45673829,0.093104139,2.3437183,-0.91396111,-0.34202921,0.22037706,2.4743543,-0.4042758,-0.21631473,0.33308589,2.6678045,8.1941881,8.1757011,5.4996657,4.4724636,4.715734,-6.5354385,13.693768,10.548237,0.10508024,13.707005,7.930263,2.4023585,1.8583393,20.280001,9.6668653,4.9507437,13.872101,6.5072279,3.2929542,3.3432934,6,1,1,0,5.2649999,-6.3573298,10.469777,0,1,23,1,4,5,0,4.2480001,-4.2480001,1.8899087,-1.8899087,0.10530712,0.16688927,0,137.41986,0,36.83815,0,0,51.228157,63.25058,21.617844,15.103616,13.566921,2.503756,0.90872139,0.4897708,0.091278642,0.091278642,0.51022923,0,310.35458,167.27087,31.174294,31.174294,174.25801,0,0.47058824,0.8888889,4.2480001,-4.2480001,0.11393597,0.13418078,0.65573055,0.59534591,0.14724489,0.34426942,0.40465406,0.19702455,223.95093,203.32784,50.28838,117.57796,138.20105,67.289581,9,4,0.11393597,0.13418078,0.74074072,4.2386842,10.999887,40.36137,17.214357,47.661102,30.233366,19.848583,0,182.60484,37.021862,10.38632,23.862217,75.507782,0,31.401899,24.331297,176.66252,5.6876111,48.492046,87.370003,0.41024774,5.9068904,3.8137374,9.161335,341.5289,469.28458,46.413025,9.4210396,210.06383,64.727913,55.834064,372.40799,2221,41,142
63.139481,0,0,2,3,3,23,48,1,4,31,23,75.740036,1.5779175,25,17,3,2,1,0.99686712,-2.2588959,-0.64723569,0.69866091,2.2999325,-2.2452984,-0.53807992,0.80591482,2.4359913,-1.9380392,-0.49986199,0.88386911,2.6172028,25.718519,5,0.14285715,23,52,3,35,1,5,0.14285715,26,21.045395,17.173273,13.737604,16.509861,15.27599,10.567876,7.4254265,10.657398,0.75782841,19,-0.78909045,-0.4001281,0.080037877,2.4344425,-0.91396207,-0.28069964,0.17902663,2.6036375,-0.40427569,-0.21605732,0.23341894,2.7663312,6.3815794,8.5820093,5.9091463,6.0606694,6.3230658,-8.2971153,15.679662,12.41522,0.13255718,13.706107,7.8158374,2.6764386,1.8421006,22.775511,10.950521,5.566864,15.888533,7.5399861,3.796428,3.8644938,5,1,1,1,7.5650001,-8.4327803,12.386696,0,1,29,0,5,5,2,4.441,-4.441,2.0475955,-2.0475955,0.097197354,0.154037,0,136.23875,0,36.83815,0,0,31.135427,149.03491,3.8753545,15.103616,13.566921,2.503756,0.91971534,0.55426657,0.080284685,0.080284685,0.44573343,0,357.12259,215.21999,31.174294,31.174294,173.0769,0,0.47368422,0.89999998,4.441,-4.441,0.10560685,0.12834947,0.79516715,0.63575029,0.083817028,0.20483287,0.36424968,0.12101584,308.76093,246.85986,32.545891,79.535965,141.43701,46.990074,10,5,0.10560685,0.12834947,0.77419353,6.0339999,10.999887,40.36137,17.214357,0,27.047791,19.848583,0,277.19193,37.021862,12.45842,23.862217,44.448425,0,11.614578,30.702448,264.87845,5.6876111,48.492046,63.580002,0.37643659,6.129283,4.0064344,9.5557442,388.29688,558.82837,28.670536,9.4210396,291.31485,44.428406,38.091576,423.496,3331,48,166
53.005894,0,0,2,3,3,17,41,1,4,26,18,67.862823,1.6551908,20,15,3,2,1,1.1812061,-2.3115664,-0.61326295,0.69339496,2.3250773,-2.2572021,-0.50839388,0.80503768,2.4341097,-2.0111039,-0.4656038,0.91698527,2.6382356,23.532104,4,0.13793103,17,44,3,29,2,4,0.13793103,24,17.93251,14.786522,11.350853,13.396976,12.70351,8.9071922,5.7647429,8.084918,0.77180785,15,-0.78911138,-0.40360937,0.086812288,2.3837013,-0.91396105,-0.28796652,0.19506422,2.511101,-0.47908351,-0.20845754,0.27353257,2.7013166,6.3896179,7.5662899,4.8974457,4.8617606,5.1282053,-6.4055538,12.420484,10.385002,0.13704795,13.735897,7.7991142,2.6766341,1.8597394,19.322235,9,4.716269,13.869025,6.3672705,3.3022385,3.3964553,5,1,1,0,5.9400001,-6.48032,10.348766,0,1,23,1,4,4,1,3.835,-3.835,1.8203632,-1.8203632,0.10933491,0.17326501,12.796158,114.91182,0,36.83815,0,0,47.674564,87.760391,3.8753545,15.103616,13.566921,2.503756,0.90695095,0.50886256,0.093049057,0.093049057,0.49113742,0,303.85645,170.4846,31.174294,31.174294,164.54613,0,0.46666667,0.875,3.835,-3.835,0.12229466,0.14863104,0.76260102,0.56052732,0.097143002,0.23739901,0.43947265,0.140256,255.49477,187.79388,32.545891,79.535965,147.23685,46.990074,8,4,0.12229466,0.14863104,0.42307693,4.6754198,10.999887,40.36137,17.214357,0,30.233366,19.848583,0,182.60484,70.347878,10.38852,23.862217,44.448425,0,14.800153,24.331297,176.66252,5.6876111,81.818062,63.580002,0.42228913,5.8579812,3.7045453,9.0598707,335.03073,468.28366,28.670536,9.4210396,239.47229,44.428406,38.091576,361.42499,1946,39,138
53.807896,0,0,3,4,4,17,42,2,6,27,18,71.925636,1.7125151,20,15,3,3,1,1.1821158,-2.3115664,-0.6799342,0.71607035,2.3250875,-2.2572002,-0.59255511,0.84034508,2.4342782,-2.0111041,-0.50882292,0.99070728,2.6382625,23.532104,4,0.13333334,17,45,3,30,2,4,0.13333334,25,18.802753,15.156384,11.273502,13.26722,13.097357,9.041482,5.6754265,7.9014149,0.79156744,15,-0.78914493,-0.44981572,0.099880904,2.3918395,-0.91396165,-0.32897785,0.19975881,2.525562,-0.47908354,-0.21357436,0.3424741,2.7087202,7.2582889,9.3775663,4.9246612,4.3782439,4.6428337,-6.1072326,12.60581,10.589983,0.13871083,9.6436472,7.7850146,2.8338096,1.7416497,20.280001,9.212018,4.9507437,14.751298,6.6121602,3.5184977,3.6125164,6,2,1,0,5.6690001,-6.1183701,10.487758,0,1,23,1,4,4,0,4.217,-4.217,2.0563009,-2.0563009,0.10568179,0.17498079,15.004698,119.10495,0,36.83815,10.324173,0,69.97583,50.995678,3.8753545,15.103616,13.566921,10.271297,0.85722512,0.47466639,0.11285503,0.14277491,0.52533364,0.029919876,295.79468,163.7887,38.941833,49.266006,181.27197,10.324173,0.46666667,0.875,4.217,-4.217,0.11121651,0.13516718,0.717071,0.53122985,0.11682998,0.282929,0.46877018,0.16609904,247.433,183.30652,40.313431,97.627678,161.75415,57.314243,8,4,0.11121651,0.13516718,0.51851851,4.3810201,36.385113,40.36137,17.214357,0,30.233366,19.848583,0,164.96165,75.591309,10.555,23.862217,69.833649,0,20.043581,24.331297,159.01933,5.6876111,81.818062,83.809998,0.41024774,5.9068904,3.7427192,9.1697092,345.06067,476.80588,28.670536,9.4210396,232.12231,44.428406,51.658497,377.42398,2163,41,144
53.807896,0,0,3,4,4,17,42,2,6,27,18,71.925636,1.7125151,20,15,3,3,1,1.1922835,-2.3115661,-0.64470196,0.7106694,2.3251023,-2.2571971,-0.56759864,0.82607353,2.4348452,-2.0111043,-0.47606793,0.96371233,2.6382959,23.532104,4,0.13333334,17,45,3,30,2,4,0.13333334,25,18.802753,15.156384,11.273502,13.26722,13.114194,9.0474653,5.6814094,7.9182515,0.79156744,15,-0.78917855,-0.44934312,0.098809898,2.3943961,-0.91396439,-0.32175788,0.19301268,2.5301499,-0.47908375,-0.2094897,0.31916943,2.7110479,7.2340212,9.3762827,4.8763771,4.3482432,4.6531677,-6.1224675,12.607963,10.590272,0.2029219,9.1421041,7.5759978,3.4969454,1.6855742,20.280001,9.212018,4.7755103,14.751298,6.6121602,3.393959,3.6125164,6,2,1,0,5.6300001,-6.1183701,10.491496,0,1,23,1,4,4,0,4.217,-4.217,2.0913515,-2.0913515,0.10392261,0.17174409,15.004698,119.10495,0,36.83815,10.324173,0,57.720928,63.25058,3.8753545,15.103616,13.566921,10.271297,0.85722512,0.47466639,0.11285503,0.14277491,0.52533364,0.029919876,295.79468,163.7887,38.941833,49.266006,181.27197,10.324173,0.46666667,0.875,4.217,-4.217,0.11121651,0.13516718,0.717071,0.53122985,0.11682998,0.282929,0.46877018,0.16609904,247.433,183.30652,40.313431,97.627678,161.75415,57.314243,8,4,0.11121651,0.13516718,0.44444445,4.3810201,36.385113,40.36137,17.214357,0,30.233366,19.848583,0,164.96165,75.591309,10.555,23.862217,69.833649,0,20.043581,24.331297,159.01933,5.6876111,81.818062,83.809998,0.41024774,5.9068904,3.7208085,9.1719522,345.06067,476.80588,28.670536,9.4210396,232.12231,44.428406,51.658497,377.42398,2143,42,144
55.389103,0,0,2,3,3,17,41,1,4,27,19,73.163216,1.7844687,20,14,3,2,1,1.1821158,-2.3115652,-0.62550277,0.68681514,2.3250813,-2.2572002,-0.48105478,0.88490355,2.4341669,-2.0111039,-0.42865387,1.0286058,2.6382742,23.728897,4,0.13333334,17,44,3,30,2,4,0.13333334,24,18.802753,16.673132,11.273502,13.26722,13.097357,9.7998562,5.6754265,7.9014149,0.8854745,15,-0.78905827,-0.40741795,0.083998695,2.3847177,-0.91396081,-0.28208381,0.26069704,2.5194705,-0.47908324,-0.1980498,0.38718444,2.7067842,6.6995254,7.5805993,4.9099312,5.6970944,5.9500232,-7.2321401,12.53472,11.000334,0.12058946,13.740247,7.8628821,2.5190589,1.8753822,20.280001,9.212018,4.9507437,16.256733,7.3177462,3.9062595,4.406024,5,1,1,1,6.7750001,-7.5707102,11.096048,0,1,23,1,4,4,1,3.796,-3.796,1.7798719,-1.7798719,0.11182222,0.17720671,17.256905,110.64643,0,36.83815,0,0,69.97583,94.620529,3.8753545,15.103616,13.566921,2.503756,0.91444743,0.54789478,0.085552588,0.085552588,0.45210522,0,333.2132,199.64601,31.174294,31.174294,164.74149,0,0.46666667,0.875,3.796,-3.796,0.12355111,0.15015806,0.78172696,0.60145813,0.089316703,0.21827303,0.39854184,0.12895632,284.85153,219.16383,32.545891,79.535965,145.22366,46.990074,8,4,0.12355111,0.15015806,0.18518518,5.4379201,10.999887,40.36137,17.214357,0,30.233366,22.903687,0,164.96165,116.30197,11.15852,23.862217,44.448425,3.0551045,14.800153,24.331297,159.01933,5.6876111,127.77216,63.580002,0.41024774,5.9068904,3.7427192,9.1697092,364.38748,497.27121,28.670536,9.4210396,269.54083,44.428406,38.091576,440.32098,2163,41,144
55.389103,0,0,2,3,3,17,41,1,4,27,19,73.163216,1.7844687,20,14,3,2,1,1.1727002,-2.3115654,-0.61920446,0.69424689,2.3250799,-2.257201,-0.50832301,0.80840081,2.4341526,-2.0111039,-0.45518172,0.94020957,2.6382635,23.728897,4,0.13333334,17,44,3,30,2,4,0.13333334,24,18.802753,16.673132,11.273502,13.26722,13.097357,9.7998562,5.6754265,7.9014149,0.8854745,16,-0.78904599,-0.4026283,0.082877532,2.3846033,-0.91396052,-0.28796551,0.24853484,2.5182362,-0.47908348,-0.20843311,0.35802546,2.7059176,6.707664,7.6263165,4.9577208,5.6778636,5.9348426,-7.2222686,12.53508,11.000381,0.12584871,13.769596,7.8417377,2.5426035,1.90742,20.280001,9.212018,4.9507437,16.256733,7.3177462,3.9062595,4.406024,5,1,1,1,6.7379999,-7.5707102,11.096048,0,1,23,1,4,4,1,3.796,-3.796,1.7787821,-1.7787821,0.11189073,0.17731528,15.048366,110.64643,0,36.83815,0,0,72.184372,94.620529,3.8753545,15.103616,13.566921,2.503756,0.91444743,0.55395573,0.085552588,0.085552588,0.44604427,0,333.2132,201.85455,31.174294,31.174294,162.53294,0,0.5,1,3.796,-3.796,0.12355111,0.15015806,0.78172696,0.60145813,0.089316703,0.21827303,0.39854184,0.12895632,284.85153,219.16383,32.545891,79.535965,145.22366,46.990074,8,4,0.12355111,0.15015806,0.44444445,5.4379201,10.999887,40.36137,17.214357,0,30.233366,22.903687,0,164.96165,116.30197,11.15852,23.862217,44.448425,3.0551045,14.800153,24.331297,159.01933,5.6876111,127.77216,63.580002,0.41024774,5.9068904,3.7738237,9.1660881,364.38748,497.27121,28.670536,9.4210396,269.54083,44.428406,38.091576,440.32098,2183,41,144
56.03231,0,0,2,3,3,17,41,1,4,28,20,76.360466,1.8624504,20,13,3,2,1,1.1891,-2.3115628,-0.63216192,0.68537647,2.3250945,-2.2571943,-0.45254567,0.90539658,2.4344456,-2.0111036,-0.40443915,0.96054667,2.6383169,22.185692,4,0.12903225,17,44,3,31,2,4,0.12903225,24,19.672998,16.899609,11.196153,13.137464,13.50804,9.8684359,5.592093,7.7347484,0.86029357,16,-0.78899872,-0.40830618,0.072780892,2.3867795,-0.91395837,-0.27239031,0.2934688,2.5274847,-0.47908339,-0.18417041,0.38483503,2.7087104,6.9277372,7.2319002,4.573029,6.215148,6.4892979,-7.7395854,12.862586,11.253614,0.16858308,13.820971,7.6930051,2.8166206,1.9301276,21.240376,9.4276857,5.0237813,17.439253,7.6807408,4.0703468,4.7837992,5,1,1,1,7.1589999,-7.9489002,11.314789,0,1,23,1,4,4,1,3.8889999,-3.8889999,1.8137696,-1.8137696,0.10973237,0.17389488,19.524445,110.90079,0,36.83815,0,0,82.230736,85.649765,3.8753545,15.103616,13.566921,2.503756,0.91578919,0.54817313,0.084210798,0.084210798,0.45182687,0,339.01926,202.93015,31.174294,31.174294,167.26338,0,0.5,1,3.8889999,-3.8889999,0.12059656,0.14656724,0.78515029,0.60089642,0.087915882,0.21484968,0.39910358,0.1269338,290.65756,222.44797,32.545891,79.535965,147.74556,46.990074,8,4,0.12059656,0.14656724,0.4642857,5.9822202,10.999887,40.36137,17.214357,0,30.233366,19.848583,7.0012131,147.31848,148.64517,11.39052,23.862217,44.448425,0,21.801367,24.331297,141.37616,5.6876111,160.11534,63.580002,0.39893496,5.9541965,3.7820182,9.2753315,370.19354,500.19553,28.670536,9.4210396,276.05869,44.428406,38.091576,430.315,2384,44,150
56.03231,0,0,2,3,3,17,41,1,4,28,20,76.360466,1.8624504,20,13,3,2,1,1.1798896,-2.311564,-0.63918591,0.68656433,2.3250868,-2.2571983,-0.46257219,0.88928735,2.434298,-2.0111036,-0.41689125,0.98641801,2.6382842,22.185692,4,0.12903225,17,44,3,31,2,4,0.12903225,24,19.672998,16.899609,11.196153,13.137464,13.50804,9.8684359,5.592093,7.7347484,0.86029357,16,-0.78901213,-0.41046622,0.078993566,2.3863153,-0.91396016,-0.27098617,0.28786409,2.525305,-0.47908321,-0.1857086,0.3888666,2.7076249,6.9265952,7.1942415,4.5341334,6.2125654,6.4907303,-7.742805,12.845025,11.251257,0.16809741,13.791155,7.6945114,2.8620389,1.8968111,21.240376,9.4276857,5.0237813,17.439253,7.6807408,4.0703468,4.7837992,5,1,1,1,7.1589999,-7.9489002,11.314789,0,1,23,1,4,4,1,3.8889999,-3.8889999,1.8199962,-1.8199962,0.10935695,0.17329995,15.004698,115.42054,0,36.83815,0,0,69.97583,97.904671,3.8753545,15.103616,13.566921,2.503756,0.91578919,0.54817313,0.084210798,0.084210798,0.45182687,0,339.01926,202.93015,31.174294,31.174294,167.26338,0,0.5,1,3.8889999,-3.8889999,0.12059656,0.14656724,0.78515029,0.60089642,0.087915882,0.21484968,0.39910358,0.1269338,290.65756,222.44797,32.545891,79.535965,147.74556,46.990074,8,4,0.12059656,0.14656724,0.17857143,5.9822202,10.999887,40.36137,17.214357,0,30.233366,19.848583,7.0012131,147.31848,148.64517,11.39052,23.862217,44.448425,0,21.801367,24.331297,141.37616,5.6876111,160.11534,63.580002,0.39893496,5.9541965,3.7976739,9.2732468,370.19354,500.19553,28.670536,9.4210396,276.05869,44.428406,38.091576,430.315,2403,44,150
54.5191,0,0,2,3,3,17,41,1,4,27,19,73.163216,1.7844687,20,14,3,2,1,1.1727002,-2.3115652,-0.62143672,0.6945886,2.3250809,-2.2572005,-0.50832373,0.80588263,2.4341497,-2.0111039,-0.45519024,0.92312783,2.6382542,22.858898,4,0.13333334,17,44,3,30,2,4,0.13333334,24,18.802753,15.843064,11.273502,13.26722,13.097357,9.3848219,5.6754265,7.9014149,0.81750852,16,-0.78903604,-0.40364239,0.082647488,2.3848946,-0.91396058,-0.28796551,0.24673472,2.5173113,-0.47908348,-0.20843334,0.33194673,2.7041223,6.6715355,7.4666967,4.8068571,5.4965854,5.7858782,-7.0541825,12.641829,10.819348,0.17973009,13.794031,7.6593361,2.9544086,1.9012779,20.280001,9.212018,4.9507437,15.619989,7.0190682,3.7420211,4.060658,5,1,1,1,6.5320001,-7.2146101,10.846313,0,1,23,1,4,4,1,3.862,-3.862,1.8026026,-1.8026026,0.11041215,0.17497215,17.315905,110.64643,0,36.83815,0,0,72.184372,80.577621,3.8753545,15.103616,13.566921,2.503756,0.9115904,0.53262955,0.088409588,0.088409588,0.46737045,0,321.43784,187.81165,31.174294,31.174294,164.80049,0,0.5,1,3.862,-3.862,0.12143967,0.14759192,0.77443779,0.58171827,0.092299409,0.22556219,0.4182817,0.13326278,273.07617,205.12093,32.545891,79.535965,147.49121,46.990074,8,4,0.12143967,0.14759192,0.44444445,5.3288202,10.999887,40.36137,17.214357,0,30.233366,19.848583,3.5006065,164.96165,109.49652,10.88952,23.862217,44.448425,0,18.30076,24.331297,159.01933,5.6876111,120.96671,63.580002,0.41024774,5.9068904,3.7738237,9.1660881,352.61212,484.23959,28.670536,9.4210396,257.76547,44.428406,38.091576,395.87,2183,41,144
54.5191,0,0,2,3,3,17,41,1,4,27,19,73.163216,1.7844687,20,14,3,2,1,1.1821158,-2.3115649,-0.63010943,0.68570334,2.3250825,-2.2571998,-0.48182109,0.88223189,2.4341631,-2.0111039,-0.43120462,0.97266376,2.6382608,22.858898,4,0.13333334,17,44,3,30,2,4,0.13333334,24,18.802753,15.843064,11.273502,13.26722,13.097357,9.3848219,5.6754265,7.9014149,0.81750852,15,-0.78904951,-0.40984893,0.084000997,2.3850462,-0.91396064,-0.2819604,0.26069146,2.5183737,-0.47908327,-0.19816872,0.37852004,2.7046447,6.653049,7.3864951,4.7184963,5.5556707,5.8145518,-7.0724397,12.642162,10.819392,0.13087524,13.743055,7.8222246,2.6082947,1.8658632,20.280001,9.212018,4.9507437,15.619989,7.0190682,3.7420211,4.060658,5,1,1,1,6.5689998,-7.2146101,10.846313,0,1,23,1,4,4,1,3.862,-3.862,1.8040274,-1.8040274,0.11032495,0.17483395,19.524445,110.64643,0,36.83815,0,0,69.97583,80.577621,3.8753545,15.103616,13.566921,2.503756,0.9115904,0.52636617,0.088409588,0.088409588,0.4736338,0,321.43784,185.6031,31.174294,31.174294,167.00903,0,0.46666667,0.875,3.862,-3.862,0.12143967,0.14759192,0.77443779,0.58171827,0.092299409,0.22556219,0.4182817,0.13326278,273.07617,205.12093,32.545891,79.535965,147.49121,46.990074,8,4,0.12143967,0.14759192,0.18518518,5.3288202,10.999887,40.36137,17.214357,0,30.233366,19.848583,3.5006065,164.96165,109.49652,10.88952,23.862217,44.448425,0,18.30076,24.331297,159.01933,5.6876111,120.96671,63.580002,0.41024774,5.9068904,3.7427192,9.1697092,352.61212,484.23959,28.670536,9.4210396,257.76547,44.428406,38.091576,395.87,2163,41,144
